id,date,time,teensytime,record_sn,voltage,current,teensytemp,nano_value1,nano_value2,nano_value3,nano_value4,valve_state,x_pos,y_pos,alt,eu_x,eu_y,eu_z,acc_x,acc_y,acc_z,lat,lon,gps_alt
138,2025-05-13,14:00:06.850,68600000,00138,11.993,0.506,36.53,553,652,453,600,OPEN,10.34,20.21,423.69,0.32,-0.64,0.47,0.01,0.002,2.62,27.705068,85.329068,423.69
139,2025-05-13,14:00:06.900,69100000,00139,11.993,0.506,36.53,553,652,453,600,OPEN,10.35,20.21,430.36,0.32,-0.64,0.47,0.01,0.002,2.61,27.705069,85.329069,430.36
140,2025-05-13,14:00:06.950,69600000,00140,11.993,0.506,36.53,553,652,453,600,OPEN,10.35,20.21,437.09,0.32,-0.65,0.47,0.01,0.002,2.61,27.705069,85.329069,437.09
141,2025-05-13,14:00:07.000,70100000,00141,11.993,0.506,36.53,553,652,453,600,OPEN,10.35,20.21,443.88,0.32,-0.65,0.47,0.01,0.002,2.61,27.70507,85.32907,443.88
142,2025-05-13,14:00:07.050,70600000,00142,11.993,0.506,36.53,553,652,453,600,OPEN,10.35,20.21,450.72,0.32,-0.66,0.47,0.01,0.002,2.61,27.70507,85.329071,450.72
143,2025-05-13,14:00:07.100,71100000,00143,11.993,0.507,36.53,553,652,453,600,OPEN,10.36,20.21,457.63,0.33,-0.66,0.47,0.01,0.002,2.6,27.705071,85.329071,457.63
144,2025-05-13,14:00:07.150,71600000,00144,11.993,0.507,36.53,553,652,453,600,OPEN,10.36,20.21,464.59,0.33,-0.67,0.47,0.01,0.001,2.6,27.705071,85.329071,464.59
145,2025-05-13,14:00:07.200,72100000,00145,11.993,0.507,36.54,553,652,453,600,OPEN,10.36,20.22,471.62,0.33,-0.67,0.47,0.01,0.001,2.6,27.705072,85.329072,471.62
146,2025-05-13,14:00:07.250,72600000,00146,11.993,0.507,36.54,553,652,453,600,OPEN,10.36,20.22,478.7,0.33,-0.67,0.47,0.01,0.001,2.6,27.705072,85.329072,478.7
147,2025-05-13,14:00:07.300,73100000,00147,11.993,0.507,36.54,553,652,453,600,OPEN,10.37,20.22,485.84,0.33,-0.68,0.47,0.01,0.001,2.59,27.705073,85.329073,485.84
148,2025-05-13,14:00:07.350,73600000,00148,11.993,0.507,36.54,553,652,453,600,OPEN,10.37,20.22,493.04,0.34,-0.68,0.47,0.01,0.001,2.59,27.705073,85.329073,493.04
149,2025-05-13,14:00:07.400,74100000,00149,11.993,0.507,36.54,553,652,453,600,OPEN,10.37,20.22,500.3,0.34,-0.69,0.47,0.01,0.001,2.59,27.705074,85.329074,500.3
150,2025-05-13,14:00:07.450,74600000,00150,11.993,0.507,36.54,553,652,453,600,OPEN,10.37,20.22,507.62,0.34,-0.69,0.47,0.01,0.001,2.58,27.705074,85.329074,507.62
151,2025-05-13,14:00:07.500,75100000,00151,11.992,0.507,36.54,553,652,453,600,OPEN,10.38,20.23,514.99,0.34,-0.7,0.47,0.01,0.001,2.58,27.705075,85.329075,514.99
152,2025-05-13,14:00:07.550,75600000,00152,11.992,0.507,36.54,553,652,453,600,OPEN,10.38,20.23,522.43,0.34,-0.7,0.46,0.01,0.001,2.58,27.705075,85.329075,522.43
153,2025-05-13,14:00:07.600,76100000,00153,11.992,0.507,36.54,553,652,453,600,OPEN,10.38,20.23,529.93,0.34,-0.71,0.46,0.01,0.001,2.58,27.705076,85.329076,529.93
154,2025-05-13,14:00:07.650,76600000,00154,11.992,0.507,36.54,553,652,453,600,OPEN,10.38,20.23,537.48,0.35,-0.71,0.46,0.01,0.0,2.57,27.705076,85.329076,537.48
155,2025-05-13,14:00:07.700,77100000,00155,11.992,0.507,36.54,553,652,453,600,OPEN,10.38,20.23,545.09,0.35,-0.71,0.46,0.01,0.0,2.57,27.705077,85.329077,545.09
156,2025-05-13,14:00:07.750,77600000,00156,11.992,0.507,36.54,553,652,453,600,OPEN,10.39,20.23,552.77,0.35,-0.72,0.46,0.01,0.0,2.57,27.705077,85.329077,552.77
157,2025-05-13,14:00:07.800,78100000,00157,11.992,0.507,36.54,553,652,453,600,OPEN,10.39,20.23,560.5,0.35,-0.72,0.46,0.01,0.0,2.57,27.705078,85.329078,560.5
158,2025-05-13,14:00:07.850,78600000,00158,11.992,0.507,36.54,553,652,453,600,OPEN,10.39,20.24,568.3,0.35,-0.73,0.46,0.01,0.0,2.56,27.705078,85.329078,568.3
159,2025-05-13,14:00:07.900,79100000,00159,11.992,0.507,36.54,553,652,453,599,OPEN,10.39,20.24,576.15,0.36,-0.73,0.46,0.01,-0.0,2.56,27.705079,85.329079,576.15
160,2025-05-13,14:00:07.950,79600000,00160,11.992,0.507,36.54,553,652,453,599,OPEN,10.4,20.24,584.06,0.36,-0.74,0.46,0.01,-0.0,2.56,27.705079,85.329079,584.06
161,2025-05-13,14:00:08.000,80100000,00161,11.992,0.507,36.54,553,652,453,599,OPEN,10.4,20.24,592.04,0.36,-0.74,0.46,0.01,-0.0,2.56,27.70508,85.32908,592.04
162,2025-05-13,14:00:08.050,80600000,00162,11.992,0.507,36.54,553,652,453,599,OPEN,10.4,20.24,600.07,0.36,-0.74,0.46,0.01,-0.0,2.55,27.70508,85.32908,600.07
163,2025-05-13,14:00:08.100,81100000,00163,11.992,0.507,36.54,553,652,453,599,OPEN,10.4,20.24,608.16,0.36,-0.75,0.46,0.01,-0.0,2.55,27.705081,85.329081,608.16
164,2025-05-13,14:00:08.150,81600000,00164,11.992,0.507,36.54,553,652,453,599,OPEN,10.41,20.24,616.31,0.36,-0.75,0.46,0.01,-0.001,2.55,27.705081,85.329081,616.31
165,2025-05-13,14:00:08.200,82100000,00165,11.992,0.507,36.54,553,652,453,599,OPEN,10.41,20.25,624.53,0.37,-0.76,0.46,0.01,-0.001,2.55,27.705082,85.329082,624.53
166,2025-05-13,14:00:08.250,82600000,00166,11.992,0.507,36.54,553,652,453,599,OPEN,10.41,20.25,632.8,0.37,-0.76,0.46,0.01,-0.001,2.54,27.705082,85.329082,632.8
167,2025-05-13,14:00:08.300,83100000,00167,11.992,0.507,36.54,553,652,453,599,OPEN,10.41,20.25,641.14,0.37,-0.76,0.46,0.01,-0.001,2.54,27.705083,85.329083,641.14
168,2025-05-13,14:00:08.350,83600000,00168,11.992,0.507,36.54,553,652,453,599,OPEN,10.42,20.25,649.53,0.37,-0.77,0.46,0.01,-0.001,2.54,27.705083,85.329083,649.53
169,2025-05-13,14:00:08.400,84100000,00169,11.992,0.507,36.54,553,652,453,599,OPEN,10.42,20.25,657.99,0.37,-0.77,0.46,0.01,-0.001,2.54,27.705084,85.329084,657.99
170,2025-05-13,14:00:08.450,84600000,00170,11.992,0.507,36.54,553,651,453,599,OPEN,10.42,20.25,666.5,0.37,-0.78,0.46,0.01,-0.001,2.53,27.705084,85.329084,666.5
171,2025-05-13,14:00:08.500,85100000,00171,11.992,0.508,36.54,553,651,453,599,OPEN,10.43,20.25,675.08,0.38,-0.78,0.46,0.01,-0.001,2.53,27.705085,85.329085,675.08
172,2025-05-13,14:00:08.550,85600000,00172,11.991,0.508,36.54,553,651,453,599,OPEN,10.43,20.26,683.72,0.38,-0.79,0.46,0.01,-0.001,2.53,27.705085,85.329085,683.72
173,2025-05-13,14:00:08.600,86100000,00173,11.991,0.508,36.54,553,651,453,599,OPEN,10.43,20.26,692.41,0.38,-0.79,0.45,0.01,-0.001,2.53,27.705086,85.329086,692.41
174,2025-05-13,14:00:08.650,86600000,00174,11.991,0.508,36.54,553,651,453,599,OPEN,10.43,20.26,701.17,0.38,-0.79,0.45,0.01,-0.002,2.52,27.705086,85.329086,701.17
175,2025-05-13,14:00:08.700,87100000,00175,11.991,0.508,36.54,553,651,453,599,OPEN,10.44,20.26,709.99,0.38,-0.8,0.45,0.01,-0.002,2.52,27.705087,85.329087,709.99
176,2025-05-13,14:00:08.750,87600000,00176,11.991,0.508,36.54,553,651,453,599,OPEN,10.44,20.26,718.87,0.38,-0.8,0.45,0.01,-0.002,2.52,27.705087,85.329087,718.87
177,2025-05-13,14:00:08.800,88100000,00177,11.991,0.508,36.54,553,651,453,599,OPEN,10.44,20.26,727.82,0.39,-0.81,0.45,0.01,-0.002,2.52,27.705088,85.329088,727.82
178,2025-05-13,14:00:08.850,88600000,00178,11.991,0.508,36.54,553,651,453,599,OPEN,10.44,20.27,736.82,0.39,-0.81,0.45,0.01,-0.002,2.51,27.705088,85.329088,736.82
179,2025-05-13,14:00:08.900,89100000,00179,11.991,0.508,36.54,553,651,453,599,OPEN,10.45,20.27,745.88,0.39,-0.82,0.45,0.01,-0.002,2.51,27.705089,85.329089,745.88
180,2025-05-13,14:00:08.950,89600000,00180,11.991,0.508,36.54,553,651,453,599,OPEN,10.45,20.27,755.01,0.39,-0.82,0.45,0.01,-0.002,2.51,27.705089,85.329089,755.01
181,2025-05-13,14:00:09.000,90100000,00181,11.991,0.508,36.54,553,651,453,599,OPEN,10.45,20.27,764.2,0.39,-0.82,0.45,0.01,-0.002,2.51,27.70509,85.32909,764.2
182,2025-05-13,14:00:09.050,90600000,00182,11.991,0.508,36.54,553,651,453,599,OPEN,10.45,20.27,773.45,0.39,-0.83,0.45,0.01,-0.002,2.5,27.70509,85.32909,773.45
183,2025-05-13,14:00:09.100,91100000,00183,11.991,0.508,36.54,553,651,453,599,OPEN,10.46,20.27,782.76,0.39,-0.83,0.45,0.01,-0.002,2.5,27.705091,85.329091,782.76
184,2025-05-13,14:00:09.150,91600000,00184,11.991,0.508,36.54,553,651,453,599,OPEN,10.46,20.27,792.13,0.4,-0.84,0.45,0.01,-0.003,2.5,27.705091,85.329091,792.13
185,2025-05-13,14:00:09.200,92100000,00185,11.991,0.508,36.54,553,651,453,599,OPEN,10.46,20.28,801.56,0.4,-0.84,0.45,0.01,-0.003,2.5,27.705092,85.329092,801.56
186,2025-05-13,14:00:09.250,92600000,00186,11.991,0.508,36.54,553,651,453,599,OPEN,10.46,20.28,811.06,0.4,-0.84,0.45,0.01,-0.003,2.49,27.705092,85.329092,811.06
187,2025-05-13,14:00:09.300,93100000,00187,11.991,0.508,36.54,554,651,453,599,OPEN,10.46,20.28,820.61,0.4,-0.85,0.45,0.01,-0.003,2.49,27.705093,85.329093,820.61
188,2025-05-13,14:00:09.350,93600000,00188,11.991,0.508,36.55,554,651,453,599,OPEN,10.47,20.28,830.23,0.4,-0.85,0.45,0.01,-0.003,2.49,27.705093,85.329093,830.23
189,2025-05-13,14:00:09.400,94100000,00189,11.991,0.508,36.55,554,651,453,599,OPEN,10.47,20.28,839.91,0.4,-0.86,0.45,0.01,-0.003,2.49,27.705094,85.329094,839.91
190,2025-05-13,14:00:09.450,94600000,00190,11.991,0.508,36.55,554,651,453,599,OPEN,10.47,20.28,849.66,0.41,-0.86,0.45,0.009,-0.003,2.48,27.705094,85.329094,849.66
191,2025-05-13,14:00:09.500,95100000,00191,11.991,0.508,36.55,554,651,453,599,OPEN,10.47,20.29,859.46,0.41,-0.87,0.44,0.009,-0.003,2.48,27.705095,85.329095,859.46
192,2025-05-13,14:00:09.550,95600000,00192,11.99,0.508,36.55,554,651,453,599,OPEN,10.48,20.29,869.33,0.41,-0.87,0.44,0.009,-0.003,2.48,27.705095,85.329095,869.33
193,2025-05-13,14:00:09.600,96100000,00193,11.99,0.508,36.55,554,651,453,599,OPEN,10.48,20.29,879.26,0.41,-0.87,0.44,0.009,-0.003,2.48,27.705096,85.329096,879.26
194,2025-05-13,14:00:09.650,96600000,00194,11.99,0.508,36.55,554,651,453,599,OPEN,10.48,20.29,889.25,0.41,-0.88,0.44,0.009,-0.004,2.47,27.705096,85.329096,889.25
195,2025-05-13,14:00:09.700,97100000,00195,11.99,0.508,36.55,554,651,453,599,OPEN,10.48,20.29,899.3,0.41,-0.88,0.44,0.009,-0.004,2.47,27.705097,85.329097,899.3
196,2025-05-13,14:00:09.750,97600000,00196,11.99,0.508,36.55,554,651,453,599,OPEN,10.49,20.29,909.42,0.41,-0.89,0.44,0.009,-0.004,2.47,27.705097,85.329097,909.42
197,2025-05-13,14:00:09.800,98100000,00197,11.99,0.508,36.55,554,651,453,599,OPEN,10.49,20.29,919.6,0.42,-0.89,0.44,0.009,-0.004,2.47,27.705098,85.329098,919.6
198,2025-05-13,14:00:09.850,98600000,00198,11.99,0.508,36.55,554,651,453,599,OPEN,10.49,20.3,929.84,0.42,-0.89,0.44,0.009,-0.004,2.46,27.705098,85.329098,929.84
199,2025-05-13,14:00:09.900,99100000,00199,11.99,0.508,36.55,554,651,453,599,OPEN,10.49,20.3,940.14,0.42,-0.9,0.44,0.009,-0.004,2.46,27.705099,85.329099,940.14
200,2025-05-13,14:00:09.950,99600000,00200,11.99,0.508,36.55,554,651,453,599,OPEN,10.5,20.3,950.51,0.42,-0.9,0.44,0.009,-0.004,2.46,27.705099,85.329099,950.51
201,2025-05-13,14:00:10.000,100100000,00201,11.99,0.508,36.55,554,651,453,599,OPEN,10.5,20.3,960.94,0.42,-0.91,0.44,0.009,-0.004,2.46,27.7051,85.3291,960.94
202,2025-05-13,14:00:10.050,100600000,00202,11.99,0.508,36.55,554,651,453,599,OPEN,10.5,20.3,971.43,0.42,-0.91,0.44,0.009,-0.004,2.45,27.7051,85.3291,971.43
203,2025-05-13,14:00:10.100,101100000,00203,11.99,0.508,36.55,554,651,453,599,OPEN,10.51,20.3,981.98,0.42,-0.91,0.44,0.009,-0.004,2.45,27.705101,85.329101,981.98
204,2025-05-13,14:00:10.150,101600000,00204,11.99,0.508,36.55,554,651,453,599,OPEN,10.51,20.3,992.6,0.42,-0.92,0.44,0.009,-0.004,2.45,27.705101,85.329101,992.6
205,2025-05-13,14:00:10.200,102100000,00205,11.99,0.509,36.55,554,651,453,599,OPEN,10.51,20.31,1003.28,0.43,-0.92,0.44,0.009,-0.005,2.45,27.705102,85.329102,1003.28
206,2025-05-13,14:00:10.250,102600000,00206,11.99,0.509,36.55,554,651,453,599,OPEN,10.51,20.31,1014.02,0.43,-0.93,0.44,0.009,-0.005,2.44,27.705102,85.329102,1014.02
207,2025-05-13,14:00:10.300,103100000,00207,11.99,0.509,36.55,554,651,453,599,OPEN,10.52,20.31,1024.83,0.43,-0.93,0.44,0.009,-0.005,2.44,27.705103,85.329103,1024.83
208,2025-05-13,14:00:10.350,103600000,00208,11.99,0.509,36.55,554,651,453,599,OPEN,10.52,20.31,1035.7,0.43,-0.93,0.43,0.009,-0.005,2.44,27.705103,85.329103,1035.7
209,2025-05-13,14:00:10.400,104100000,00209,11.99,0.509,36.55,554,651,453,599,OPEN,10.52,20.31,1046.63,0.43,-0.94,0.43,0.009,-0.005,2.44,27.705104,85.329104,1046.63
210,2025-05-13,14:00:10.450,104600000,00210,11.99,0.509,36.55,554,651,453,599,OPEN,10.52,20.31,1057.63,0.43,-0.94,0.43,0.009,-0.005,2.43,27.705104,85.329104,1057.63
211,2025-05-13,14:00:10.500,105100000,00211,11.989,0.509,36.55,554,651,453,598,OPEN,10.53,20.32,1068.69,0.43,-0.95,0.43,0.009,-0.005,2.43,27.705105,85.329105,1068.69
212,2025-05-13,14:00:10.550,105600000,00212,11.989,0.509,36.55,554,651,453,598,OPEN,10.53,20.32,1079.81,0.43,-0.95,0.43,0.009,-0.005,2.43,27.705105,85.329105,1079.81
213,2025-05-13,14:00:10.600,106100000,00213,11.989,0.509,36.55,554,651,453,598,OPEN,10.53,20.32,1091.0,0.44,-0.96,0.43,0.009,-0.005,2.43,27.705106,85.329106,1091.0
214,2025-05-13,14:00:10.650,106600000,00214,11.989,0.509,36.55,554,651,453,598,OPEN,10.53,20.32,1102.25,0.44,-0.96,0.43,0.008,-0.005,2.42,27.705106,85.329106,1102.25
215,2025-05-13,14:00:10.700,107100000,00215,11.989,0.509,36.55,554,651,453,598,OPEN,10.54,20.32,1113.56,0.44,-0.96,0.43,0.008,-0.005,2.42,27.705107,85.329107,1113.56
216,2025-05-13,14:00:10.750,107600000,00216,11.989,0.509,36.55,554,651,453,598,OPEN,10.54,20.32,1124.94,0.44,-0.97,0.43,0.008,-0.005,2.42,27.705107,85.329107,1124.94
217,2025-05-13,14:00:10.800,108100000,00217,11.989,0.509,36.55,554,651,453,598,OPEN,10.54,20.32,1136.38,0.44,-0.97,0.43,0.008,-0.006,2.42,27.705108,85.329108,1136.38
218,2025-05-13,14:00:10.850,108600000,00218,11.989,0.509,36.55,554,651,453,598,OPEN,10.54,20.33,1147.88,0.44,-0.98,0.43,0.008,-0.006,2.41,27.705108,85.329108,1147.88
219,2025-05-13,14:00:10.900,109100000,00219,11.989,0.509,36.55,554,651,453,598,OPEN,10.54,20.33,1159.45,0.44,-0.98,0.43,0.008,-0.006,2.41,27.705109,85.329109,1159.45
220,2025-05-13,14:00:10.950,109600000,00220,11.989,0.509,36.55,554,651,453,598,OPEN,10.55,20.33,1171.08,0.44,-0.98,0.43,0.008,-0.006,2.41,27.705109,85.329109,1171.08
221,2025-05-13,14:00:11.000,110100000,00221,11.989,0.509,36.55,554,651,453,598,OPEN,10.55,20.33,1182.78,0.45,-0.99,0.43,0.008,-0.006,2.41,27.70511,85.32911,1182.78
222,2025-05-13,14:00:11.050,110600000,00222,11.989,0.509,36.55,554,651,453,598,OPEN,10.55,20.33,1194.54,0.45,-0.99,0.43,0.008,-0.006,2.41,27.70511,85.32911,1194.54
223,2025-05-13,14:00:11.100,111100000,00223,11.989,0.509,36.55,554,651,453,598,OPEN,10.55,20.33,1206.36,0.45,-1.0,0.42,0.008,-0.006,2.4,27.705111,85.329111,1206.36
224,2025-05-13,14:00:11.150,111600000,00224,11.989,0.509,36.55,554,651,453,598,OPEN,10.56,20.33,1218.25,0.45,-1.0,0.42,0.008,-0.006,2.4,27.705111,85.329111,1218.25
225,2025-05-13,14:00:11.200,112100000,00225,11.989,0.509,36.55,554,651,453,598,OPEN,10.56,20.34,1230.2,0.45,-1.0,0.42,0.008,-0.006,2.4,27.705112,85.329112,1230.2
226,2025-05-13,14:00:11.250,112600000,00226,11.989,0.509,36.55,554,651,453,598,OPEN,10.56,20.34,1242.22,0.45,-1.01,0.42,0.008,-0.006,2.4,27.705112,85.329112,1242.22
227,2025-05-13,14:00:11.300,113100000,00227,11.989,0.509,36.55,554,651,453,598,OPEN,10.56,20.34,1254.3,0.45,-1.01,0.42,0.008,-0.006,2.39,27.705113,85.329113,1254.3
228,2025-05-13,14:00:11.350,113600000,00228,11.989,0.509,36.55,554,651,453,598,OPEN,10.57,20.34,1266.44,0.45,-1.02,0.42,0.008,-0.006,2.39,27.705113,85.329113,1266.44
229,2025-05-13,14:00:11.400,114100000,00229,11.989,0.509,36.55,554,651,453,598,OPEN,10.57,20.34,1278.65,0.45,-1.02,0.42,0.008,-0.007,2.39,27.705114,85.329114,1278.65
230,2025-05-13,14:00:11.450,114600000,00230,11.989,0.509,36.55,554,651,453,598,OPEN,10.57,20.34,1290.92,0.46,-1.02,0.42,0.008,-0.007,2.39,27.705114,85.329114,1290.92
231,2025-05-13,14:00:11.500,115100000,00231,11.989,0.509,36.55,554,651,452,598,OPEN,10.57,20.34,1303.26,0.46,-1.03,0.42,0.007,-0.007,2.38,27.705115,85.329115,1303.26
232,2025-05-13,14:00:11.550,115600000,00232,11.988,0.509,36.55,554,651,452,598,OPEN,10.58,20.35,1315.66,0.46,-1.03,0.42,0.007,-0.007,2.38,27.705115,85.329116,1315.66
233,2025-05-13,14:00:11.600,116100000,00233,11.988,0.509,36.55,554,651,452,598,OPEN,10.58,20.35,1328.13,0.46,-1.04,0.42,0.007,-0.007,2.38,27.705116,85.329116,1328.13
234,2025-05-13,14:00:11.650,116600000,00234,11.988,0.509,36.56,554,651,452,598,OPEN,10.58,20.35,1340.66,0.46,-1.04,0.42,0.007,-0.007,2.38,27.705116,85.329116,1340.66
235,2025-05-13,14:00:11.700,117100000,00235,11.988,0.509,36.56,554,651,452,598,OPEN,10.59,20.35,1353.26,0.46,-1.04,0.42,0.007,-0.007,2.37,27.705117,85.329117,1353.26
236,2025-05-13,14:00:11.750,117600000,00236,11.988,0.509,36.56,554,651,452,598,OPEN,10.59,20.35,1365.92,0.46,-1.05,0.42,0.007,-0.007,2.37,27.705118,85.329117,1365.92
237,2025-05-13,14:00:11.800,118100000,00237,11.988,0.509,36.56,554,651,452,598,OPEN,10.59,20.35,1378.65,0.46,-1.05,0.42,0.007,-0.007,2.37,27.705118,85.329118,1378.65
238,2025-05-13,14:00:11.850,118600000,00238,11.988,0.509,36.56,554,651,452,598,OPEN,10.59,20.36,1391.44,0.46,-1.06,0.41,0.007,-0.007,2.37,27.705118,85.329118,1391.44
239,2025-05-13,14:00:11.900,119100000,00239,11.988,0.509,36.56,554,651,452,598,OPEN,10.6,20.36,1404.29,0.46,-1.06,0.41,0.007,-0.007,2.36,27.705119,85.329119,1404.29
240,2025-05-13,14:00:11.950,119600000,00240,11.988,0.509,36.56,554,651,452,598,OPEN,10.6,20.36,1417.22,0.47,-1.06,0.41,0.007,-0.007,2.36,27.705119,85.329119,1417.22
241,2025-05-13,14:00:12.000,120100000,00241,11.988,0.509,36.56,554,651,452,598,OPEN,10.6,20.36,1430.2,0.47,-1.07,0.41,0.007,-0.007,2.36,27.70512,85.32912,1430.2
242,2025-05-13,14:00:12.050,120600000,00242,11.988,0.509,36.56,554,651,452,598,OPEN,10.6,20.36,1443.25,0.47,-1.07,0.41,0.007,-0.007,2.36,27.70512,85.32912,1443.25
243,2025-05-13,14:00:12.100,121100000,00243,11.988,0.509,36.56,554,651,452,598,OPEN,10.61,20.36,1456.37,0.47,-1.07,0.41,0.007,-0.008,2.36,27.705121,85.329121,1456.37
244,2025-05-13,14:00:12.150,121600000,00244,11.988,0.509,36.56,554,651,452,598,OPEN,10.61,20.36,1469.55,0.47,-1.08,0.41,0.007,-0.008,2.35,27.705121,85.329121,1469.55
245,2025-05-13,14:00:12.200,122100000,00245,11.988,0.509,36.56,554,651,452,598,OPEN,10.61,20.37,1482.8,0.47,-1.08,0.41,0.006,-0.008,2.35,27.705122,85.329122,1482.8
246,2025-05-13,14:00:12.250,122600000,00246,11.988,0.509,36.56,554,651,452,598,OPEN,10.61,20.37,1496.11,0.47,-1.09,0.41,0.006,-0.008,2.35,27.705122,85.329122,1496.11
247,2025-05-13,14:00:12.300,123100000,00247,11.988,0.509,36.56,554,651,452,598,OPEN,10.62,20.37,1509.49,0.47,-1.09,0.41,0.006,-0.008,2.35,27.705123,85.329123,1509.49
248,2025-05-13,14:00:12.350,123600000,00248,11.988,0.509,36.56,554,650,452,598,OPEN,10.62,20.37,1522.93,0.47,-1.09,0.41,0.006,-0.008,2.34,27.705123,85.329123,1522.93
249,2025-05-13,14:00:12.400,124100000,00249,11.988,0.509,36.56,554,650,452,598,OPEN,10.62,20.37,1536.44,0.47,-1.1,0.41,0.006,-0.008,2.34,27.705124,85.329124,1536.44
250,2025-05-13,14:00:12.450,124600000,00250,11.988,0.509,36.56,554,650,452,598,OPEN,10.62,20.37,1550.01,0.47,-1.1,0.41,0.006,-0.008,2.34,27.705124,85.329124,1550.01
251,2025-05-13,14:00:12.500,125100000,00251,11.988,0.509,36.56,554,650,452,598,OPEN,10.62,20.38,1563.65,0.47,-1.11,0.41,0.006,-0.008,2.34,27.705125,85.329125,1563.65
252,2025-05-13,14:00:12.550,125600000,00252,11.987,0.51,36.56,554,650,452,598,OPEN,10.63,20.38,1577.36,0.48,-1.11,0.4,0.006,-0.008,2.33,27.705125,85.329125,1577.36
253,2025-05-13,14:00:12.600,126100000,00253,11.987,0.51,36.56,554,650,452,598,OPEN,10.63,20.38,1591.13,0.48,-1.11,0.4,0.006,-0.008,2.33,27.705126,85.329126,1591.13
254,2025-05-13,14:00:12.650,126600000,00254,11.987,0.51,36.56,554,650,452,598,OPEN,10.63,20.38,1604.96,0.48,-1.12,0.4,0.006,-0.008,2.33,27.705126,85.329126,1604.96
255,2025-05-13,14:00:12.700,127100000,00255,11.987,0.51,36.56,554,650,452,598,OPEN,10.63,20.38,1618.86,0.48,-1.12,0.4,0.006,-0.008,2.33,27.705127,85.329127,1618.86
256,2025-05-13,14:00:12.750,127600000,00256,11.987,0.51,36.56,554,650,452,598,OPEN,10.64,20.38,1632.83,0.48,-1.13,0.4,0.006,-0.008,2.32,27.705127,85.329127,1632.83
257,2025-05-13,14:00:12.800,128100000,00257,11.987,0.51,36.56,554,650,452,598,OPEN,10.64,20.38,1646.87,0.48,-1.13,0.4,0.005,-0.008,2.32,27.705128,85.329128,1646.87
258,2025-05-13,14:00:12.850,128600000,00258,11.987,0.51,36.56,554,650,452,598,OPEN,10.64,20.39,1660.97,0.48,-1.13,0.4,0.005,-0.008,2.32,27.705128,85.329128,1660.97
259,2025-05-13,14:00:12.900,129100000,00259,11.987,0.51,36.56,554,650,452,598,OPEN,10.64,20.39,1675.13,0.48,-1.14,0.4,0.005,-0.008,2.32,27.705129,85.329129,1675.13
260,2025-05-13,14:00:12.950,129600000,00260,11.987,0.51,36.56,554,650,452,598,OPEN,10.65,20.39,1689.36,0.48,-1.14,0.4,0.005,-0.009,2.32,27.705129,85.329129,1689.36
261,2025-05-13,14:00:13.000,130100000,00261,11.987,0.51,36.56,554,650,452,598,OPEN,10.65,20.39,1703.66,0.48,-1.14,0.4,0.005,-0.009,2.31,27.70513,85.32913,1703.66
262,2025-05-13,14:00:13.050,130600000,00262,11.987,0.51,36.56,554,650,452,598,OPEN,10.65,20.39,1718.03,0.48,-1.15,0.4,0.005,-0.009,2.31,27.70513,85.32913,1718.03
263,2025-05-13,14:00:13.100,131100000,00263,11.987,0.51,36.56,554,650,451,598,OPEN,10.65,20.39,1732.46,0.48,-1.15,0.4,0.005,-0.009,2.31,27.705131,85.329131,1732.46
264,2025-05-13,14:00:13.150,131600000,00264,11.987,0.51,36.56,554,650,451,598,OPEN,10.66,20.39,1746.95,0.48,-1.16,0.4,0.005,-0.009,2.31,27.705131,85.329131,1746.95
265,2025-05-13,14:00:13.200,132100000,00265,11.987,0.51,36.56,554,650,451,598,OPEN,10.66,20.4,1761.52,0.48,-1.16,0.39,0.005,-0.009,2.3,27.705132,85.329132,1761.52
266,2025-05-13,14:00:13.250,132600000,00266,11.987,0.51,36.56,554,650,451,598,OPEN,10.66,20.4,1776.14,0.48,-1.16,0.39,0.005,-0.009,2.3,27.705132,85.329133,1776.14
267,2025-05-13,14:00:13.300,133100000,00267,11.987,0.51,36.56,554,650,451,598,OPEN,10.66,20.4,1790.84,0.49,-1.17,0.39,0.005,-0.009,2.3,27.705133,85.329133,1790.84
268,2025-05-13,14:00:13.350,133600000,00268,11.987,0.51,36.56,554,650,451,598,OPEN,10.67,20.4,1805.6,0.49,-1.17,0.39,0.005,-0.009,2.3,27.705133,85.329133,1805.6
269,2025-05-13,14:00:13.400,134100000,00269,11.987,0.51,36.56,554,650,451,598,OPEN,10.67,20.4,1820.43,0.49,-1.18,0.39,0.004,-0.009,2.29,27.705134,85.329134,1820.43
270,2025-05-13,14:00:13.450,134600000,00270,11.987,0.51,36.56,554,650,451,598,OPEN,10.67,20.4,1835.33,0.49,-1.18,0.39,0.004,-0.009,2.29,27.705134,85.329134,1835.33
271,2025-05-13,14:00:13.500,135100000,00271,11.986,0.51,36.56,554,650,451,598,OPEN,10.68,20.41,1850.29,0.49,-1.18,0.39,0.004,-0.009,2.29,27.705135,85.329135,1850.29
272,2025-05-13,14:00:13.550,135600000,00272,11.986,0.51,36.56,554,650,451,598,OPEN,10.68,20.41,1865.32,0.49,-1.19,0.39,0.004,-0.009,2.29,27.705135,85.329135,1865.32
273,2025-05-13,14:00:13.600,136100000,00273,11.986,0.51,36.56,554,650,451,598,OPEN,10.68,20.41,1880.41,0.49,-1.19,0.39,0.004,-0.009,2.29,27.705136,85.329136,1880.41
